state,year,type,office,juris,dist,url
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/026015_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_23rd_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/026013_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_25th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025985_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_26th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025983_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_29th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025804_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/DEM_Council_Member_34th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/026026_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/REP_Council_Member_13th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025927_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/REP_Council_Member_43rd_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/026119_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/REP_Council_Member_44th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025933_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/REP_Council_Member_47th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025913_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/REP_Council_Member_48th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/026030_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/REP_Council_Member_20th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025934_1.html
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/CON_Council_Member_13th_Council_District.pdf
NY,2023,primary,,New York City,At_Large,https://www.vote.nyc/sites/default/files/pdf/election_results/2023/20230627Primary%20Election/rcv/025929_1.html
